id,Anger,Disgust,Fear,Joy,Sadness,Surprise
deu_test_track_a_00581,0,0,1,0,0,0
deu_test_track_a_00582,0,0,0,0,1,0
deu_test_track_a_00583,0,0,0,0,0,0
deu_test_track_a_00584,0,0,0,0,0,0
deu_test_track_a_00585,1,1,0,0,0,0
deu_test_track_a_00586,0,0,0,0,0,0
deu_test_track_a_00587,0,0,1,0,0,0
deu_test_track_a_00588,0,0,0,0,0,0
deu_test_track_a_00589,0,0,0,0,0,0
deu_test_track_a_00590,1,1,0,0,0,0
deu_test_track_a_00591,0,0,1,1,0,0
deu_test_track_a_00592,0,0,0,1,0,0
deu_test_track_a_00593,0,0,0,0,0,0
deu_test_track_a_00594,1,1,0,0,0,0
deu_test_track_a_00595,1,1,0,0,0,0
deu_test_track_a_00596,0,0,1,0,0,0
deu_test_track_a_00597,0,0,0,0,0,0
deu_test_track_a_00598,0,0,0,0,0,0
deu_test_track_a_00599,1,0,0,0,0,0
deu_test_track_a_00600,0,0,0,0,0,0
deu_test_track_a_00601,0,0,0,0,0,0
deu_test_track_a_00602,0,0,0,1,0,0
deu_test_track_a_00603,0,0,0,0,0,0
deu_test_track_a_00604,0,0,0,0,1,0
deu_test_track_a_00605,1,1,0,0,1,0
deu_test_track_a_00606,0,0,0,1,0,0
deu_test_track_a_00607,1,1,0,0,0,0
deu_test_track_a_00608,1,0,0,0,0,0
deu_test_track_a_00609,1,1,0,0,0,0
deu_test_track_a_00610,1,1,0,0,1,0
deu_test_track_a_00611,0,0,0,1,0,0
deu_test_track_a_00612,0,0,0,0,0,0
deu_test_track_a_00613,0,0,0,0,1,0
deu_test_track_a_00614,0,0,1,0,0,0
deu_test_track_a_00615,0,1,0,0,0,0
deu_test_track_a_00616,1,0,0,0,0,0
deu_test_track_a_00617,0,0,0,0,0,0
deu_test_track_a_00618,0,0,0,0,0,1
deu_test_track_a_00619,1,0,0,0,0,0
deu_test_track_a_00620,0,0,0,0,1,0
deu_test_track_a_00621,0,0,0,0,0,1
deu_test_track_a_00622,0,0,0,1,0,0
deu_test_track_a_00623,1,1,0,0,0,0
deu_test_track_a_00624,0,0,0,1,0,0
deu_test_track_a_00625,0,0,0,0,0,0
deu_test_track_a_00626,0,0,0,1,0,0
deu_test_track_a_00627,0,0,0,0,0,0
deu_test_track_a_00628,1,1,0,0,0,0
deu_test_track_a_00629,0,0,0,1,1,0
deu_test_track_a_00630,0,0,0,0,0,0
deu_test_track_a_00631,1,0,0,0,1,0
deu_test_track_a_00632,0,0,0,0,0,0
deu_test_track_a_00633,1,0,0,0,0,0
deu_test_track_a_00634,1,1,0,0,0,0
deu_test_track_a_00635,0,0,0,1,0,0
deu_test_track_a_00636,1,1,0,0,0,0
deu_test_track_a_00637,0,0,0,1,0,0
deu_test_track_a_00638,1,1,0,0,0,0
deu_test_track_a_00639,0,0,0,1,0,0
deu_test_track_a_00640,0,0,0,0,0,0
deu_test_track_a_00641,1,0,0,0,0,0
deu_test_track_a_00642,1,0,0,0,0,0
deu_test_track_a_00643,0,0,0,0,1,0
deu_test_track_a_00644,1,1,0,0,0,0
deu_test_track_a_00645,0,0,0,0,0,0
deu_test_track_a_00646,1,1,0,0,0,0
deu_test_track_a_00647,0,0,0,0,0,1
deu_test_track_a_00648,0,0,0,0,0,0
deu_test_track_a_00649,1,1,1,0,0,0
deu_test_track_a_00650,0,0,0,1,0,0
deu_test_track_a_00651,1,1,0,0,0,0
deu_test_track_a_00652,0,0,0,0,1,0
deu_test_track_a_00653,1,1,0,0,0,0
deu_test_track_a_00654,0,0,0,0,0,0
deu_test_track_a_00655,0,0,0,0,0,0
deu_test_track_a_00656,0,0,0,0,0,0
deu_test_track_a_00657,0,0,0,1,0,0
deu_test_track_a_00658,1,0,0,0,0,0
deu_test_track_a_00659,0,0,0,1,0,0
deu_test_track_a_00660,1,1,0,0,0,0
deu_test_track_a_00661,0,0,0,0,0,0
deu_test_track_a_00662,0,0,1,0,0,1
deu_test_track_a_00663,0,1,0,0,0,0
deu_test_track_a_00664,0,0,0,1,0,0
deu_test_track_a_00665,0,0,0,0,0,0
deu_test_track_a_00666,0,0,0,0,0,0
deu_test_track_a_00667,1,1,0,0,0,0
deu_test_track_a_00668,1,1,0,0,0,0
deu_test_track_a_00669,0,0,0,0,0,0
deu_test_track_a_00670,0,0,0,0,1,0
deu_test_track_a_00671,0,0,0,0,0,0
deu_test_track_a_00672,0,0,0,0,0,0
deu_test_track_a_00673,0,0,0,0,1,0
deu_test_track_a_00674,1,1,0,0,0,0
deu_test_track_a_00675,1,1,0,0,0,0
deu_test_track_a_00676,0,0,0,1,0,0
deu_test_track_a_00677,1,1,0,0,0,0
deu_test_track_a_00678,1,1,0,0,0,0
deu_test_track_a_00679,0,0,0,1,0,0
deu_test_track_a_00680,0,0,0,1,0,0
deu_test_track_a_00681,1,0,0,0,0,0
deu_test_track_a_00682,0,0,1,0,0,0
deu_test_track_a_00683,1,1,0,0,0,0
deu_test_track_a_00684,0,0,0,0,1,0
deu_test_track_a_00685,0,0,0,1,0,0
deu_test_track_a_00686,0,0,0,0,0,0
deu_test_track_a_00687,0,0,0,0,0,0
deu_test_track_a_00688,0,0,0,0,0,0
deu_test_track_a_00689,0,0,0,0,0,0
deu_test_track_a_00690,1,1,0,0,0,0
deu_test_track_a_00691,1,0,0,0,0,0
deu_test_track_a_00692,0,0,0,1,1,0
deu_test_track_a_00693,1,1,0,0,0,0
deu_test_track_a_00694,0,0,0,0,0,0
deu_test_track_a_00695,1,1,0,0,0,0
deu_test_track_a_00696,0,0,0,1,0,1
deu_test_track_a_00697,0,0,0,0,0,0
deu_test_track_a_00698,1,1,1,0,0,0
deu_test_track_a_00699,1,1,1,0,0,0
deu_test_track_a_00700,0,0,0,0,0,0
deu_test_track_a_00701,0,0,1,0,0,0
deu_test_track_a_00702,1,0,0,0,1,0
deu_test_track_a_00703,0,0,0,0,0,0
deu_test_track_a_00704,1,1,0,0,0,0
deu_test_track_a_00705,0,0,0,0,1,0
deu_test_track_a_00706,0,0,0,1,0,0
deu_test_track_a_00707,0,0,0,0,0,0
deu_test_track_a_00708,0,0,0,1,0,0
deu_test_track_a_00709,1,1,0,0,0,0
deu_test_track_a_00710,1,0,1,0,1,0
deu_test_track_a_00711,0,0,1,0,0,0
deu_test_track_a_00712,0,0,0,0,1,0
deu_test_track_a_00713,0,0,1,0,1,0
deu_test_track_a_00714,1,0,0,0,0,0
deu_test_track_a_00715,0,0,1,0,0,0
deu_test_track_a_00716,0,0,0,0,0,0
deu_test_track_a_00717,1,1,0,0,0,0
deu_test_track_a_00718,0,0,0,0,1,0
deu_test_track_a_00719,0,0,0,0,1,0
deu_test_track_a_00720,0,0,0,0,0,0
deu_test_track_a_00721,0,0,0,0,0,1
deu_test_track_a_00722,0,0,0,0,0,1
deu_test_track_a_00723,0,0,0,0,0,0
deu_test_track_a_00724,1,1,0,0,0,0
deu_test_track_a_00725,0,0,1,0,0,0
deu_test_track_a_00726,1,0,1,0,0,0
deu_test_track_a_00727,0,0,0,0,0,0
deu_test_track_a_00728,1,1,0,0,0,0
deu_test_track_a_00729,0,0,0,1,0,0
deu_test_track_a_00730,1,1,0,0,0,0
deu_test_track_a_00731,0,1,0,0,0,0
deu_test_track_a_00732,1,1,0,0,0,0
deu_test_track_a_00733,1,1,0,0,0,0
deu_test_track_a_00734,0,0,0,0,0,0
deu_test_track_a_00735,0,0,1,0,0,0
deu_test_track_a_00736,0,0,0,0,0,0
deu_test_track_a_00737,0,0,0,1,0,0
deu_test_track_a_00738,1,1,1,0,0,0
deu_test_track_a_00739,1,1,0,0,1,0
deu_test_track_a_00740,0,0,0,1,0,0
deu_test_track_a_00741,1,1,0,0,0,0
deu_test_track_a_00742,1,1,0,0,0,0
deu_test_track_a_00743,0,0,0,0,0,0
deu_test_track_a_00744,1,0,0,0,0,0
deu_test_track_a_00745,0,0,0,0,0,1
deu_test_track_a_00746,0,0,0,0,1,0
deu_test_track_a_00747,0,0,0,0,0,0
deu_test_track_a_00748,0,0,0,0,0,0
deu_test_track_a_00749,1,0,1,0,0,0
deu_test_track_a_00750,0,0,0,0,0,0
deu_test_track_a_00751,0,1,0,1,0,0
deu_test_track_a_00752,0,0,0,1,0,0
deu_test_track_a_00753,0,0,0,0,0,0
deu_test_track_a_00754,0,0,0,0,0,0
deu_test_track_a_00755,0,0,0,1,0,0
deu_test_track_a_00756,1,0,0,0,0,0
deu_test_track_a_00757,0,0,1,0,0,0
deu_test_track_a_00758,1,1,0,0,0,0
deu_test_track_a_00759,0,0,0,0,0,0
deu_test_track_a_00760,0,0,0,0,0,0
deu_test_track_a_00761,1,1,0,0,0,0
deu_test_track_a_00762,0,0,0,1,0,0
deu_test_track_a_00763,0,0,0,0,1,0
deu_test_track_a_00764,0,0,0,0,0,0
deu_test_track_a_00765,0,0,0,0,0,0
deu_test_track_a_00766,0,0,0,1,0,0
deu_test_track_a_00767,0,0,1,0,1,0
deu_test_track_a_00768,0,0,0,0,0,1
deu_test_track_a_00769,1,0,0,0,0,0
deu_test_track_a_00770,0,0,0,0,0,0
deu_test_track_a_00771,1,1,0,0,0,0
deu_test_track_a_00772,0,1,0,0,0,0
deu_test_track_a_00773,1,1,0,0,0,0
deu_test_track_a_00774,0,0,0,1,0,0
deu_test_track_a_00775,0,0,0,1,0,0
deu_test_track_a_00776,0,0,0,1,0,0
deu_test_track_a_00777,1,1,0,0,0,0
deu_test_track_a_00778,1,1,0,0,0,0
deu_test_track_a_00779,1,1,0,0,0,0
deu_test_track_a_00780,0,1,1,0,0,0
deu_test_track_a_00781,1,0,0,0,0,0
deu_test_track_a_00782,1,1,0,0,0,0
deu_test_track_a_00783,0,1,0,0,1,0
deu_test_track_a_00784,0,0,0,1,0,0
deu_test_track_a_00785,0,0,0,0,0,0
deu_test_track_a_00786,1,0,0,0,0,0
deu_test_track_a_00787,0,0,0,0,0,0
deu_test_track_a_00788,0,0,0,0,1,0
deu_test_track_a_00789,1,1,0,0,0,0
deu_test_track_a_00790,1,1,0,0,0,0
deu_test_track_a_00791,1,1,0,1,0,0
deu_test_track_a_00792,1,1,0,0,0,0
deu_test_track_a_00793,0,0,0,1,0,0
deu_test_track_a_00794,0,0,0,1,0,0
deu_test_track_a_00795,0,0,0,1,0,1
deu_test_track_a_00796,1,1,0,0,0,0
deu_test_track_a_00797,1,0,1,0,0,0
deu_test_track_a_00798,0,0,0,1,0,0
deu_test_track_a_00799,0,0,0,0,1,0
deu_test_track_a_00800,1,1,0,0,0,0
deu_test_track_a_00801,1,1,0,0,0,0
deu_test_track_a_00802,0,0,1,0,1,0
deu_test_track_a_00803,0,0,0,1,0,0
deu_test_track_a_00804,0,0,0,0,1,0
deu_test_track_a_00805,0,0,0,1,0,0
deu_test_track_a_00806,0,0,0,0,0,0
deu_test_track_a_00807,0,0,0,0,0,0
deu_test_track_a_00808,0,0,0,1,0,0
deu_test_track_a_00809,0,0,0,1,0,0
deu_test_track_a_00810,1,1,0,0,0,0
deu_test_track_a_00811,0,0,0,1,0,0
deu_test_track_a_00812,0,0,0,0,0,0
deu_test_track_a_00813,0,0,0,0,0,0
deu_test_track_a_00814,0,0,0,0,0,0
deu_test_track_a_00815,1,1,0,0,0,0
deu_test_track_a_00816,0,1,0,1,0,0
deu_test_track_a_00817,1,1,0,0,0,0
deu_test_track_a_00818,0,0,0,1,0,0
deu_test_track_a_00819,0,0,0,1,0,1
deu_test_track_a_00820,0,1,0,0,0,1
deu_test_track_a_00821,0,0,0,1,0,0
deu_test_track_a_00822,1,0,0,0,0,0
deu_test_track_a_00823,0,0,0,1,0,0
deu_test_track_a_00824,0,0,0,0,0,0
deu_test_track_a_00825,0,0,1,0,0,0
deu_test_track_a_00826,0,0,0,0,0,0
deu_test_track_a_00827,1,1,0,0,0,0
deu_test_track_a_00828,1,1,0,0,0,0
deu_test_track_a_00829,0,0,0,1,1,0
deu_test_track_a_00830,1,1,0,0,0,0
deu_test_track_a_00831,0,0,0,0,0,0
deu_test_track_a_00832,0,0,0,0,0,0
deu_test_track_a_00833,0,0,1,1,0,0
deu_test_track_a_00834,0,0,0,1,0,0
deu_test_track_a_00835,0,0,0,0,0,0
deu_test_track_a_00836,1,0,0,0,0,0
deu_test_track_a_00837,0,0,0,0,0,1
deu_test_track_a_00838,1,1,0,0,0,0
deu_test_track_a_00839,0,0,0,1,0,0
deu_test_track_a_00840,0,0,0,0,0,0
deu_test_track_a_00841,0,0,0,1,0,0
deu_test_track_a_00842,0,1,0,0,0,0
deu_test_track_a_00843,1,0,0,0,0,0
deu_test_track_a_00844,1,1,0,0,0,0
deu_test_track_a_00845,0,1,0,0,0,0
deu_test_track_a_00846,1,0,0,0,0,0
deu_test_track_a_00847,0,0,0,0,0,0
deu_test_track_a_00848,0,0,0,1,0,0
deu_test_track_a_00849,0,0,0,0,0,0
deu_test_track_a_00850,1,0,0,0,0,0
deu_test_track_a_00851,0,0,0,1,0,0
deu_test_track_a_00852,0,0,0,0,0,0
deu_test_track_a_00853,1,0,0,0,1,0
deu_test_track_a_00854,0,0,0,0,0,0
deu_test_track_a_00855,0,0,0,0,0,0
deu_test_track_a_00856,0,0,0,0,0,0
deu_test_track_a_00857,0,0,1,0,0,0
deu_test_track_a_00858,0,0,0,0,0,0
deu_test_track_a_00859,0,0,0,1,0,0
deu_test_track_a_00860,0,0,0,0,0,0
deu_test_track_a_00861,0,0,0,0,0,0
deu_test_track_a_00862,1,0,1,0,0,0
deu_test_track_a_00863,1,1,0,0,0,1
deu_test_track_a_00864,0,0,0,0,0,0
deu_test_track_a_00865,0,0,1,1,0,0
deu_test_track_a_00866,1,1,0,0,0,0
deu_test_track_a_00867,0,0,0,0,0,0
deu_test_track_a_00868,0,0,0,1,0,0
deu_test_track_a_00869,0,0,0,0,0,1
deu_test_track_a_00870,0,0,0,1,0,0
deu_test_track_a_00871,1,1,0,0,0,0
deu_test_track_a_00872,0,0,0,1,0,0
deu_test_track_a_00873,1,1,0,0,1,0
deu_test_track_a_00874,0,0,0,0,1,0
deu_test_track_a_00875,0,0,0,0,0,0
deu_test_track_a_00876,1,1,0,0,0,0
deu_test_track_a_00877,0,0,0,1,0,0
deu_test_track_a_00878,0,0,0,0,0,0
deu_test_track_a_00879,1,1,0,0,0,0
deu_test_track_a_00880,0,1,0,0,0,0
deu_test_track_a_00881,0,1,1,0,0,0
deu_test_track_a_00882,1,0,0,0,1,0
deu_test_track_a_00883,0,0,0,1,0,0
deu_test_track_a_00884,1,1,0,0,0,0
deu_test_track_a_00885,0,0,0,1,0,0
deu_test_track_a_00886,0,0,0,0,0,0
deu_test_track_a_00887,1,1,0,1,0,0
deu_test_track_a_00888,0,0,0,1,0,0
deu_test_track_a_00889,0,0,0,0,0,0
deu_test_track_a_00890,0,0,0,0,0,0
deu_test_track_a_00891,0,0,0,1,0,1
deu_test_track_a_00892,1,0,0,0,0,0
deu_test_track_a_00893,1,0,0,0,0,0
deu_test_track_a_00894,0,0,0,0,0,0
deu_test_track_a_00895,1,0,0,0,1,0
deu_test_track_a_00896,0,0,0,1,1,0
deu_test_track_a_00897,0,0,0,0,1,0
deu_test_track_a_00898,1,0,0,0,0,0
deu_test_track_a_00899,0,0,0,1,0,0
deu_test_track_a_00900,1,1,0,1,0,0
deu_test_track_a_00901,1,1,0,0,0,0
deu_test_track_a_00902,1,1,0,0,0,0
deu_test_track_a_00903,0,0,0,0,0,0
deu_test_track_a_00904,0,0,0,0,0,0
deu_test_track_a_00905,0,0,0,0,0,0
deu_test_track_a_00906,0,0,0,0,0,0
deu_test_track_a_00907,0,0,0,0,0,0
deu_test_track_a_00908,1,1,1,0,1,0
deu_test_track_a_00909,0,0,0,0,1,0
deu_test_track_a_00910,0,0,0,0,0,0
deu_test_track_a_00911,0,0,0,0,0,0
deu_test_track_a_00912,0,0,0,0,0,1
deu_test_track_a_00913,0,0,1,0,0,0
deu_test_track_a_00914,1,0,0,0,0,0
deu_test_track_a_00915,0,0,0,0,0,0
deu_test_track_a_00916,0,0,1,0,0,0
deu_test_track_a_00917,0,0,0,0,0,0
deu_test_track_a_00918,0,0,0,1,0,0
deu_test_track_a_00919,0,0,0,0,0,0
deu_test_track_a_00920,1,1,0,0,1,0
deu_test_track_a_00921,1,1,0,0,0,0
deu_test_track_a_00922,0,0,0,1,0,1
deu_test_track_a_00923,0,0,0,0,0,0
deu_test_track_a_00924,0,0,1,0,0,0
deu_test_track_a_00925,1,1,0,0,0,0
deu_test_track_a_00926,0,0,0,1,0,0
deu_test_track_a_00927,1,1,0,0,1,0
deu_test_track_a_00928,1,1,0,0,0,0
deu_test_track_a_00929,1,0,0,0,0,0
deu_test_track_a_00930,0,0,0,0,1,0
deu_test_track_a_00931,0,0,1,0,0,0
deu_test_track_a_00932,0,0,0,0,0,0
deu_test_track_a_00933,0,0,0,0,0,0
deu_test_track_a_00934,0,0,0,0,0,0
deu_test_track_a_00935,0,0,0,0,0,0
deu_test_track_a_00936,0,0,0,0,0,0
deu_test_track_a_00937,0,0,0,0,0,0
deu_test_track_a_00938,0,0,0,0,0,0
deu_test_track_a_00939,1,0,0,0,1,0
deu_test_track_a_00940,0,0,0,0,0,0
deu_test_track_a_00941,0,0,0,0,0,0
deu_test_track_a_00942,0,0,0,0,0,1
deu_test_track_a_00943,0,0,0,0,0,0
deu_test_track_a_00944,0,0,0,1,0,0
deu_test_track_a_00945,0,0,0,0,0,0
deu_test_track_a_00946,1,1,0,0,0,0
deu_test_track_a_00947,0,0,0,0,0,1
deu_test_track_a_00948,0,0,0,0,0,0
deu_test_track_a_00949,1,1,0,0,0,0
deu_test_track_a_00950,0,0,0,1,0,0
deu_test_track_a_00951,0,0,0,0,0,0
deu_test_track_a_00952,1,1,0,0,0,0
deu_test_track_a_00953,0,0,0,1,0,0
deu_test_track_a_00954,1,0,0,0,0,0
deu_test_track_a_00955,0,0,0,0,0,0
deu_test_track_a_00956,1,0,0,0,1,0
deu_test_track_a_00957,0,0,0,0,0,0
deu_test_track_a_00958,1,1,0,0,0,0
deu_test_track_a_00959,1,0,0,0,0,0
deu_test_track_a_00960,0,0,0,0,0,0
deu_test_track_a_00961,0,0,1,0,1,0
deu_test_track_a_00962,0,0,0,1,0,0
deu_test_track_a_00963,0,0,0,0,0,0
deu_test_track_a_00964,0,0,0,0,0,0
deu_test_track_a_00965,1,1,0,0,0,0
deu_test_track_a_00966,1,1,0,0,0,0
deu_test_track_a_00967,0,0,0,1,0,0
deu_test_track_a_00968,0,0,0,1,0,0
deu_test_track_a_00969,1,1,0,0,0,0
deu_test_track_a_00970,0,0,1,0,0,0
deu_test_track_a_00971,0,0,0,1,0,0
deu_test_track_a_00972,0,0,0,0,1,0
deu_test_track_a_00973,1,1,0,0,0,0
deu_test_track_a_00974,1,1,0,0,1,0
deu_test_track_a_00975,0,0,0,0,0,0
deu_test_track_a_00976,0,0,0,0,1,0
deu_test_track_a_00977,0,0,0,0,1,0
deu_test_track_a_00978,0,0,0,0,0,0
deu_test_track_a_00979,0,1,0,0,0,1
deu_test_track_a_00980,1,1,0,0,0,0
deu_test_track_a_00981,0,0,0,0,0,0
deu_test_track_a_00982,1,1,0,0,0,0
deu_test_track_a_00983,0,0,0,0,0,0
deu_test_track_a_00984,0,0,0,0,0,0
deu_test_track_a_00985,0,0,0,1,0,0
deu_test_track_a_00986,0,0,0,1,0,0
deu_test_track_a_00987,0,0,0,1,0,0
deu_test_track_a_00988,0,0,0,0,0,0
deu_test_track_a_00989,0,0,0,0,1,0
deu_test_track_a_00990,0,0,0,1,0,0
deu_test_track_a_00991,0,0,1,0,0,0
deu_test_track_a_00992,1,1,0,0,0,0
deu_test_track_a_00993,1,1,0,0,0,0
deu_test_track_a_00994,0,0,0,0,0,0
deu_test_track_a_00995,1,1,0,0,0,0
deu_test_track_a_00996,0,0,0,1,0,0
deu_test_track_a_00997,0,0,0,0,0,0
deu_test_track_a_00998,1,1,0,0,0,1
deu_test_track_a_00999,1,1,1,0,0,0
deu_test_track_a_01000,1,0,0,0,0,0
deu_test_track_a_01001,0,0,0,0,1,0
deu_test_track_a_01002,0,0,0,1,0,0
deu_test_track_a_01003,1,0,0,0,0,0
deu_test_track_a_01004,1,1,0,0,0,0
deu_test_track_a_01005,1,0,0,0,1,0
deu_test_track_a_01006,0,0,0,1,0,0
deu_test_track_a_01007,1,0,0,0,0,0
deu_test_track_a_01008,1,0,0,0,1,0
deu_test_track_a_01009,1,1,0,0,1,0
deu_test_track_a_01010,0,0,0,1,0,0
deu_test_track_a_01011,0,0,0,0,0,0
deu_test_track_a_01012,0,0,0,0,1,0
deu_test_track_a_01013,0,0,0,0,0,0
deu_test_track_a_01014,0,0,0,1,0,0
deu_test_track_a_01015,0,0,1,0,0,0
deu_test_track_a_01016,1,1,0,0,0,0
deu_test_track_a_01017,0,0,0,1,0,0
deu_test_track_a_01018,0,0,0,0,0,0
deu_test_track_a_01019,0,1,0,0,0,0
deu_test_track_a_01020,1,1,0,0,0,0
deu_test_track_a_01021,0,0,0,0,0,0
deu_test_track_a_01022,0,0,1,0,0,0
deu_test_track_a_01023,0,0,0,0,0,1
deu_test_track_a_01024,0,0,0,0,0,0
deu_test_track_a_01025,0,0,0,0,0,0
deu_test_track_a_01026,0,0,0,0,0,1
deu_test_track_a_01027,0,0,1,0,0,0
deu_test_track_a_01028,1,1,0,0,0,0
deu_test_track_a_01029,1,1,0,0,0,0
deu_test_track_a_01030,0,0,0,0,0,0
deu_test_track_a_01031,1,1,0,0,0,0
deu_test_track_a_01032,1,1,0,0,0,0
deu_test_track_a_01033,0,0,0,1,0,0
deu_test_track_a_01034,1,1,0,0,0,0
deu_test_track_a_01035,0,1,0,0,0,0
deu_test_track_a_01036,1,1,1,0,0,0
deu_test_track_a_01037,0,0,0,0,0,1
deu_test_track_a_01038,0,0,1,0,0,0
deu_test_track_a_01039,1,1,0,0,1,0
deu_test_track_a_01040,0,0,0,1,0,0
deu_test_track_a_01041,1,1,0,0,0,0
deu_test_track_a_01042,0,0,0,1,0,0
deu_test_track_a_01043,0,0,1,0,1,0
deu_test_track_a_01044,1,1,0,0,0,0
deu_test_track_a_01045,0,0,0,1,0,0
deu_test_track_a_01046,1,1,0,0,0,0
deu_test_track_a_01047,0,0,0,1,0,0
deu_test_track_a_01048,0,0,0,0,1,0
deu_test_track_a_01049,0,0,0,0,1,0
deu_test_track_a_01050,0,0,0,0,1,0
deu_test_track_a_01051,0,0,0,1,0,0
deu_test_track_a_01052,0,0,0,0,0,0
deu_test_track_a_01053,1,1,0,0,0,0
deu_test_track_a_01054,0,0,0,1,0,0
deu_test_track_a_01055,0,0,0,1,0,0
deu_test_track_a_01056,1,1,0,0,0,0
deu_test_track_a_01057,0,0,0,0,0,1
deu_test_track_a_01058,0,0,0,0,1,0
deu_test_track_a_01059,0,0,1,0,0,0
deu_test_track_a_01060,0,0,0,0,0,0
deu_test_track_a_01061,0,0,0,1,0,0
deu_test_track_a_01062,1,0,0,0,0,0
deu_test_track_a_01063,0,0,0,0,0,0
deu_test_track_a_01064,0,0,0,0,1,0
deu_test_track_a_01065,0,0,0,0,1,0
deu_test_track_a_01066,0,0,0,0,0,0
deu_test_track_a_01067,1,1,0,0,0,0
deu_test_track_a_01068,0,0,1,1,1,0
deu_test_track_a_01069,0,0,0,1,1,0
deu_test_track_a_01070,1,0,1,0,0,0
deu_test_track_a_01071,0,0,0,0,0,0
deu_test_track_a_01072,0,0,0,0,0,0
deu_test_track_a_01073,0,0,0,0,0,0
deu_test_track_a_01074,1,1,0,0,1,0
deu_test_track_a_01075,0,0,0,0,0,0
deu_test_track_a_01076,0,0,0,0,0,0
deu_test_track_a_01077,0,0,0,1,0,0
deu_test_track_a_01078,0,0,0,0,0,0
deu_test_track_a_01079,1,0,1,0,1,0
deu_test_track_a_01080,0,0,1,0,1,0
deu_test_track_a_01081,0,0,1,0,1,0
deu_test_track_a_01082,0,0,0,0,0,0
deu_test_track_a_01083,1,1,0,0,0,0
deu_test_track_a_01084,1,0,0,0,0,0
deu_test_track_a_01085,0,0,0,1,0,0
deu_test_track_a_01086,0,0,0,1,0,0
deu_test_track_a_01087,0,1,1,0,0,0
deu_test_track_a_01088,1,1,0,0,0,0
deu_test_track_a_01089,0,0,0,1,0,0
deu_test_track_a_01090,1,1,0,0,0,0
deu_test_track_a_01091,1,1,0,0,0,0
deu_test_track_a_01092,1,1,0,0,0,0
deu_test_track_a_01093,0,0,0,0,0,0
deu_test_track_a_01094,1,1,0,0,0,0
deu_test_track_a_01095,0,0,0,0,0,0
deu_test_track_a_01096,0,0,0,0,0,0
deu_test_track_a_01097,0,0,0,0,1,0
deu_test_track_a_01098,0,0,0,1,0,0
deu_test_track_a_01099,0,0,1,0,1,0
deu_test_track_a_01100,0,0,0,1,0,0
deu_test_track_a_01101,0,1,0,0,1,0
deu_test_track_a_01102,0,0,0,1,0,0
deu_test_track_a_01103,0,0,0,0,1,0
deu_test_track_a_01104,0,0,0,1,1,0
deu_test_track_a_01105,1,0,0,0,0,0
deu_test_track_a_01106,1,1,0,0,0,0
deu_test_track_a_01107,0,0,0,0,0,0
deu_test_track_a_01108,1,1,0,0,0,0
deu_test_track_a_01109,0,1,0,0,0,0
deu_test_track_a_01110,1,1,0,0,1,0
deu_test_track_a_01111,0,1,0,0,1,0
deu_test_track_a_01112,0,0,0,0,0,0
deu_test_track_a_01113,0,0,0,0,0,0
deu_test_track_a_01114,1,1,0,0,0,0
deu_test_track_a_01115,0,0,0,0,0,0
deu_test_track_a_01116,0,0,0,0,0,0
deu_test_track_a_01117,0,0,0,0,1,0
deu_test_track_a_01118,0,0,0,0,0,0
deu_test_track_a_01119,0,0,0,0,0,0
deu_test_track_a_01120,0,0,0,0,0,0
deu_test_track_a_01121,0,0,0,0,0,1
deu_test_track_a_01122,1,1,0,0,0,0
deu_test_track_a_01123,0,0,0,0,0,0
deu_test_track_a_01124,0,0,0,0,0,0
deu_test_track_a_01125,1,1,0,0,0,0
deu_test_track_a_01126,0,0,0,0,1,0
deu_test_track_a_01127,1,1,0,0,0,0
deu_test_track_a_01128,0,0,0,1,0,0
deu_test_track_a_01129,0,0,0,0,0,1
deu_test_track_a_01130,0,0,0,1,0,0
deu_test_track_a_01131,0,0,0,0,0,0
deu_test_track_a_01132,1,1,0,0,1,0
deu_test_track_a_01133,1,1,0,0,0,0
deu_test_track_a_01134,0,1,0,0,1,0
deu_test_track_a_01135,1,0,0,0,0,0
deu_test_track_a_01136,1,1,0,0,0,0
deu_test_track_a_01137,0,0,0,1,0,0
deu_test_track_a_01138,1,0,0,0,0,0
deu_test_track_a_01139,0,0,0,0,1,0
deu_test_track_a_01140,0,0,0,0,0,0
deu_test_track_a_01141,0,0,0,1,0,0
deu_test_track_a_01142,0,0,0,0,1,0
deu_test_track_a_01143,1,0,0,1,0,0
deu_test_track_a_01144,0,0,0,1,0,0
deu_test_track_a_01145,0,0,0,0,0,0
deu_test_track_a_01146,0,0,0,0,1,0
deu_test_track_a_01147,1,0,0,0,0,0
deu_test_track_a_01148,1,1,0,0,0,0
deu_test_track_a_01149,0,0,0,0,0,0
deu_test_track_a_01150,0,0,0,0,0,0
deu_test_track_a_01151,1,0,0,1,0,0
deu_test_track_a_01152,1,1,0,0,0,0
deu_test_track_a_01153,0,0,0,1,0,1
deu_test_track_a_01154,0,0,0,1,0,0
deu_test_track_a_01155,0,0,0,1,0,0
deu_test_track_a_01156,1,0,0,0,0,0
deu_test_track_a_01157,1,1,0,0,0,0
deu_test_track_a_01158,0,0,0,1,0,0
deu_test_track_a_01159,0,0,0,1,0,1
deu_test_track_a_01160,0,0,0,0,1,0
deu_test_track_a_01161,0,0,1,0,0,0
deu_test_track_a_01162,0,1,0,0,0,0
